E (meV)	LETLET77597_1.05meV_rings_0.35A-1	err	E (meV)	LETLET77597_1.05meV_rings_0.45A-1	err	E (meV)	LETLET77597_1.05meV_rings_0.55A-1	err	E (meV)	LETLET77597_1.05meV_rings_0.6499999999999999A-1	err	E (meV)	LETLET77597_1.05meV_rings_0.75A-1	err	E (meV)	LETLET77597_1.05meV_rings_0.8499999999999999A-1	err	E (meV)	LETLET77597_1.05meV_rings_0.95A-1	err	E (meV)	LETLET77597_1.05meV_rings_1.0499999999999998A-1	err	E (meV)	LETLET77597_1.05meV_rings_1.15A-1	err	E (meV)	LETLET77597_1.05meV_rings_1.25A-1	err
-0.2262517004	-0.6843828672	0.03650973253	-0.2262517004	-0.5892608064	0.02432959482	-0.2262517004	0.3805612894	0.8926678827	-0.2262517004	-0.5457607257	0.03387619763	-0.2262517004	1.618542308	1.786323812	-0.2262517004	-0.6270881802	0.03432426937	-0.2262517004	1.475413891	1.648786147	-0.2262517004	1.123302143	1.414232837	-0.2262517004	-0.6239659065	0.03019115473	-0.2262517004	-0.5597073348	0.02680856912
-0.2212449345	-0.4750504223	0.4929454151	-0.2212449345	0.194980174	0.7880971545	-0.2212449345	-0.5143607373	0.02589048615	-0.2212449345	-0.2792467223	0.6273641377	-0.2212449345	-0.6582610833	0.03459819977	-0.2212449345	-0.6317495693	0.03460396411	-0.2212449345	0.6895838843	1.317510131	-0.2212449345	0.620764526	1.157834662	-0.2212449345	0.4698340679	1.101959784	-0.2212449345	0.08689660505	0.8970028553
-0.2162381686	0.2172739596	1.014567863	-0.2162381686	-0.5962535009	0.02460591252	-0.2162381686	1.356633898	1.279468224	-0.2162381686	0.601184333	1.290966794	-0.2162381686	-0.5277477044	0.4366962534	-0.2162381686	-0.6373110959	0.03484986119	-0.2162381686	-0.6322766965	0.03479897591	-0.2162381686	0.4979989014	1.088632678	-0.2162381686	-0.5324717584	0.342836526	-0.2162381686	2.191303369	1.841923745
-0.2112314028	-0.7006174616	0.03707485958	-0.2112314028	0.2213091596	0.821239677	-0.2112314028	1.72821357	1.676127453	-0.2112314028	-0.5673537304	0.03487213424	-0.2112314028	0.6067843428	1.33921593	-0.2112314028	-0.6423943358	0.03505405033	-0.2112314028	-0.6371260885	0.03507233499	-0.2112314028	0.7505683169	1.233774571	-0.2112314028	1.459507673	1.524033043	-0.2112314028	0.3443873191	0.9176672418
-0.2062246369	-0.2755827139	0.631492243	-0.2062246369	-0.1187937549	0.663537798	-0.2062246369	-0.5224914749	0.02658754867	-0.2062246369	2.206579146	2.071841588	-0.2062246369	-0.6718527693	0.03529755794	-0.2062246369	-0.6470921978	0.03528049613	-0.2062246369	-0.6423329533	0.03530573869	-0.2062246369	-0.4847239582	0.02891562269	-0.2062246369	0.3553450286	1.056426886	-0.2062246369	-0.5763859116	0.0277670316
-0.201217871	-0.7123003501	0.03739394936	-0.201217871	-0.6061681435	0.02500113757	-0.201217871	1.007900003	1.141822529	-0.201217871	1.132643359	1.573703021	-0.201217871	0.4668129988	1.2717284	-0.201217871	-0.6517060938	0.03550376521	-0.201217871	0.6523389971	1.300268748	-0.201217871	-0.4894524143	0.0286151598	-0.201217871	1.449634888	1.521890026	-0.201217871	-0.5812629159	0.02763299166
-0.1962111051	0.2143053009	0.9475475029	-0.1962111051	-0.581421175	0.1660524957	-0.1962111051	-0.3561612682	0.3937412502	-0.1962111051	1.035608583	1.627136241	-0.1962111051	-0.4130248025	0.6176130481	-0.1962111051	-0.6563539632	0.03571924297	-0.1962111051	-0.6520461605	0.03575691064	-0.1962111051	-0.4962811948	0.02898522691	-0.1962111051	0.6833167899	1.230755838	-0.1962111051	0.1914348371	0.9121648392
-0.1912043392	-0.7246736084	0.03775317121	-0.1912043392	-0.135928553	0.6075597976	-0.1912043392	-0.5293457419	0.02717450125	-0.1912043392	-0.6006921706	0.036342102	-0.1912043392	0.1926814481	1.119181291	-0.1912043392	-0.6615096983	0.03590456618	-0.1912043392	-0.6559571157	0.03603518198	-0.1912043392	-0.5033282758	0.02935739012	-0.1912043392	0.319623872	1.042208797	-0.1912043392	0.364666721	0.9379610616
-0.1861975733	0.9022761692	1.325243829	-0.1861975733	0.4757560705	0.9307503568	-0.1861975733	0.1006987	0.8742834871	-0.1861975733	-0.6096409232	0.03674381752	-0.1861975733	0.9054583328	1.595501311	-0.1861975733	-0.0753900822	0.9735533998	-0.1861975733	-0.6590397365	0.0362398934	-0.1861975733	0.7222729833	1.234069617	-0.1861975733	0.3547135797	1.060677616	-0.1861975733	0.3060189856	0.8982714118
-0.1811908075	0.9953729869	1.427406191	-0.1811908075	0.5435231928	0.9756484706	-0.1811908075	0.4261328562	1.020564305	-0.1811908075	-0.618428697	0.03714379789	-0.1811908075	-0.6986733316	0.03689324503	-0.1811908075	-0.6735490932	0.03636252033	-0.1811908075	0.649420018	1.311932824	-0.1811908075	0.7008717209	1.221677246	-0.1811908075	-0.1185517603	0.7688592795	-0.1811908075	-0.2120816257	0.5927126345
-0.1761840416	-0.7446489487	0.03847342417	-0.1761840416	0.1347084666	0.7585816701	-0.1761840416	0.3849019924	0.8704077851	-0.1761840416	-0.6273366445	0.0375484404	-0.1761840416	-0.7045968689	0.03725351787	-0.1761840416	-0.6796921401	0.0365823763	-0.1761840416	-0.03731898413	0.9042861882	-0.1761840416	1.738722441	1.667845225	-0.1761840416	-0.2802887874	0.6381749868	-0.1761840416	0.1995341625	0.8456590947
-0.1711772757	-0.08327227696	1.011200687	-0.1711772757	-0.1017608349	0.6827342253	-0.1711772757	-0.5400588112	0.02806187794	-0.1711772757	-0.6362851386	0.03795076436	-0.1711772757	-0.7104480194	0.03759419563	-0.1711772757	2.072630229	1.951267742	-0.1711772757	0.1985632417	1.064266861	-0.1711772757	-0.5364246997	0.03074546364	-0.1711772757	0.345031313	1.045630517	-0.1711772757	-0.03157427411	0.7076754718
-0.1661705098	1.821864154	2.190845571	-0.1661705098	0.2106973455	0.7895132264	-0.1661705098	0.4354853776	0.9789511577	-0.1661705098	1.0705765	1.715387171	-0.1661705098	-0.7171073925	0.0379704512	-0.1661705098	1.01976342	1.60266992	-0.1661705098	-0.6740056286	0.03713585888	-0.1661705098	1.524018261	1.954092315	-0.1661705098	0.3377296728	1.039941421	-0.1661705098	-0.6137118704	0.02866989756
-0.1611637439	0.3852237731	1.150716719	-0.1611637439	0.02164677652	0.7112895401	-0.1611637439	-0.5462938912	0.02859703817	-0.1611637439	-0.652219672	0.03858342747	-0.1611637439	-0.7238385109	0.0383814369	-0.1611637439	1.945880195	1.943895578	-0.1611637439	-0.6124727254	0.3056616745	-0.1611637439	0.485974845	1.092931918	-0.1611637439	0.3313890054	1.036225024	-0.1611637439	0.2573331597	0.9246542514
-0.156156978	-0.7716569655	0.03936385745	-0.156156978	-0.6402238394	0.02641337417	-0.156156978	0.655442799	1.235913205	-0.156156978	0.8326871732	1.529055211	-0.156156978	-0.7306563647	0.03879012446	-0.156156978	-0.7065416389	0.03753777498	-0.156156978	0.6374896621	1.352936743	-0.156156978	0.6513360257	1.243888414	-0.156156978	0.3856672919	1.068174709	-0.156156978	0.2329667594	0.8777864621
-0.1511502122	-0.7785640738	0.03957683534	-0.1511502122	-0.009217499686	0.68623482	-0.1511502122	0.7599762158	1.383133376	-0.1511502122	-0.5904339737	0.3442025533	-0.1511502122	-0.7378137555	0.03919099564	-0.1511502122	-0.7138457535	0.03778069208	-0.1511502122	0.46127425	1.239701678	-0.1511502122	0.6079933848	1.178699492	-0.1511502122	-0.6613870443	0.03224697596	-0.1511502122	1.833382365	1.495220757
-0.1461434463	0.5659998087	1.351784554	-0.1461434463	0.2487587954	0.8396707512	-0.1461434463	-0.3503221536	0.5533797658	-0.1461434463	1.953537543	1.978352676	-0.1461434463	0.6616100071	1.407232902	-0.1461434463	-0.7212304841	0.03797196698	-0.1461434463	-0.4979315077	0.5076352433	-0.1461434463	2.82753711	2.049610957	-0.1461434463	-0.6690490321	0.0326637759	-0.1461434463	0.3103593765	0.9169112328
-0.1411366804	1.383141433	1.738536101	-0.1411366804	1.196682478	1.20349689	-0.1411366804	0.9619952975	1.209552778	-0.1411366804	-0.3335478509	0.7050116425	-0.1411366804	-0.7527124301	0.03994178333	-0.1411366804	-0.7276720486	0.03823651789	-0.1411366804	-0.6914714128	0.03823629859	-0.1411366804	-0.2863846071	0.6142307635	-0.1411366804	-0.6766735657	0.03312808822	-0.1411366804	-0.4178137436	0.4301369606
-0.1361299145	0.2934139795	1.092584581	-0.1361299145	-0.3930735196	0.4579776127	-0.1361299145	-0.5682218281	0.02996064484	-0.1361299145	-0.683152155	0.04027150337	-0.1361299145	-0.7605434362	0.04035656323	-0.1361299145	0.06432783465	1.056679395	-0.1361299145	-0.691616407	0.0383538618	-0.1361299145	0.09370987515	0.9157162696	-0.1361299145	2.141900031	1.762063271	-0.1361299145	0.3333366182	0.9611970414
-0.1311231486	0.7187223402	1.255563537	-0.1311231486	-0.6615116544	0.02731140181	-0.1311231486	0.4392276228	1.012472619	-0.1311231486	-0.6894004976	0.04053902743	-0.1311231486	0.04044778235	1.17245051	-0.1311231486	1.222845717	1.643383006	-0.1311231486	-0.07635287517	0.8926042304	-0.1311231486	1.08825387	1.421319637	-0.1311231486	-0.2201353785	0.7180014567	-0.1311231486	-0.6286973579	0.02905775003
-0.1261163827	-0.2974382501	0.7121460257	-0.1261163827	-0.08398319757	0.6678174335	-0.1261163827	-0.01502640922	0.9112079637	-0.1261163827	-0.6952522111	0.04085540262	-0.1261163827	1.201344331	1.810296252	-0.1261163827	-0.6051861937	0.4934094501	-0.1261163827	0.4843178995	1.238035251	-0.1261163827	-0.6219216941	0.03400764399	-0.1261163827	-0.6959493919	0.03443191859	-0.1261163827	0.6505990225	1.089692012
-0.1211096169	-0.8184294226	0.04105268099	-0.1211096169	0.5004382376	0.949690707	-0.1211096169	0.5620095944	1.299318231	-0.1211096169	-0.5142784946	0.5206165031	-0.1211096169	1.004395035	1.703938624	-0.1211096169	-0.5453912431	0.5944156055	-0.1211096169	0.1198340375	1.034245938	-0.1211096169	-0.6344785406	0.03441602684	-0.1211096169	1.470062625	1.53566867	-0.1211096169	-0.043503493	0.747893291
-0.116102851	-0.8240875847	0.04122647287	-0.116102851	0.8228874305	1.085998803	-0.116102851	0.2294467245	1.067741544	-0.116102851	0.05156603237	1.071694481	-0.116102851	0.628726776	1.421971536	-0.116102851	-0.7569862476	0.03948680106	-0.116102851	-0.4441531407	0.5725807885	-0.116102851	-0.404626378	0.5581932528	-0.116102851	-0.2868747713	0.6776069775	-0.116102851	-0.1344683259	0.7119560332
-0.1110960851	-0.8298109054	0.04140213165	-0.1110960851	1.469048521	1.282607053	-0.1110960851	0.3297009221	1.027534091	-0.1110960851	2.217187986	2.175755617	-0.1110960851	1.029547797	1.751428261	-0.1110960851	-0.7619080901	0.03978128842	-0.1110960851	1.655256893	1.74662699	-0.1110960851	0.4659398324	1.188397706	-0.1110960851	1.058744956	1.388361385	-0.1110960851	1.182782316	1.354741634
-0.1060893192	-0.8356200748	0.04158009522	-0.1060893192	0.6876903983	1.027825229	-0.1060893192	-0.436653772	0.3550708014	-0.1060893192	-0.7138028493	0.04211522701	-0.1060893192	0.4939591232	1.371508151	-0.1060893192	-0.765930595	0.03998209908	-0.1060893192	-0.6949218705	0.03930232166	-0.1060893192	1.218984082	1.37224581	-0.1060893192	-0.7097701036	0.03544929037	-0.1060893192	-0.6423851443	0.02975825988
-0.1010825533	-0.8417139376	0.0417974882	-0.1010825533	1.712512152	1.355021397	-0.1010825533	-0.06639505165	0.6662578874	-0.1010825533	-0.7190205189	0.04236836021	-0.1010825533	-0.8190669631	0.04329540933	-0.1010825533	-0.7686712954	0.04008924465	-0.1010825533	-0.7004072649	0.03965137157	-0.1010825533	0.5735962196	1.256588594	-0.1010825533	0.2769850612	1.042635261	-0.1010825533	-0.6461301601	0.02992771341
-0.09607578743	-0.8476466486	0.0420403138	-0.09607578743	-0.5522526307	0.3276306381	-0.09607578743	0.6445426672	1.201252418	-0.09607578743	0.1830578562	1.1476468	-0.09607578743	0.3341939079	1.291302859	-0.09607578743	-0.7709611866	0.04025349173	-0.09607578743	-0.7066990832	0.03992868816	-0.09607578743	-0.6900157571	0.03647069444	-0.09607578743	-0.6142914145	0.3381870004	-0.09607578743	-0.6493298799	0.03013512999
-0.09106902155	-0.8534403334	0.04226506999	-0.09106902155	0.08444993891	0.7848471223	-0.09106902155	0.364460537	1.042300772	-0.09106902155	0.4960120636	1.453317045	-0.09106902155	2.570746287	2.31004043	-0.09106902155	0.3088157202	1.280947214	-0.09106902155	1.05961309	1.53969395	-0.09106902155	-0.23860456	0.740339225	-0.09106902155	0.3534824954	1.075593953	-0.09106902155	-0.6521326374	0.03027645884
-0.08606225567	1.920268031	1.988766256	-0.08606225567	0.05718153404	0.762890757	-0.08606225567	-0.300670968	0.6132454658	-0.08606225567	1.376919902	1.866700951	-0.08606225567	-0.8412766788	0.04434878468	-0.08606225567	1.886107594	1.930366507	-0.08606225567	0.8534183305	1.474636716	-0.08606225567	-0.5371219863	0.4508837411	-0.08606225567	0.3612855653	1.085476179	-0.08606225567	0.754498201	1.10857356
-0.08105548978	-0.8652681196	0.04272087492	-0.08105548978	0.5353779101	1.010013406	-0.08105548978	-0.5181733299	0.4215569435	-0.08105548978	1.543683003	1.905051383	-0.08105548978	2.02661638	2.03328581	-0.08105548978	-0.2557341101	0.8500210885	-0.08105548978	-0.7282906335	0.04094739593	-0.08105548978	-0.23475656	0.7700776054	-0.08105548978	-0.06921552212	0.8440189923	-0.08105548978	1.134518207	1.304395436
-0.0760487239	-0.8713131918	0.04295230241	-0.0760487239	0.01498125433	0.7699377467	-0.0760487239	0.09012138707	1.02750841	-0.0760487239	1.424465119	1.844653908	-0.0760487239	-0.853272603	0.04510288468	-0.0760487239	1.988800618	1.962004567	-0.0760487239	-0.7343627661	0.04124191712	-0.0760487239	-0.1957877996	0.807683756	-0.0760487239	1.335563477	1.524135317	-0.0760487239	1.134215436	1.317713325
-0.07104195802	0.5102488964	1.361402532	-0.07104195802	0.1118326547	0.8174150332	-0.07104195802	0.169866091	1.080349906	-0.07104195802	0.8572462015	1.62354698	-0.07104195802	-0.175593452	1.070829466	-0.07104195802	0.6040780465	1.453292346	-0.07104195802	-0.739976265	0.04150616514	-0.07104195802	1.999245054	1.825171343	-0.07104195802	0.6313928088	1.285547351	-0.07104195802	0.0226501655	0.9124377049
-0.06603519213	0.6049911165	1.60686544	-0.06603519213	-0.2215793077	0.6225535989	-0.06603519213	-0.652532759	0.03502930948	-0.06603519213	1.161772278	1.743040726	-0.06603519213	-0.8631147314	0.04581232932	-0.06603519213	0.1184122437	1.12135666	-0.06603519213	-0.7455831144	0.0418322766	-0.06603519213	0.8493415093	1.374354712	-0.06603519213	-0.7432916656	0.03707075248	-0.06603519213	0.157056004	0.8280621745
-0.06102842625	-0.1271256356	0.8728660876	-0.06102842625	-0.7356880003	0.03036989902	-0.06102842625	-0.4607639583	0.525129461	-0.06102842625	0.6925170607	1.557122615	-0.06102842625	0.5856151275	1.454800564	-0.06102842625	0.781437751	1.482230369	-0.06102842625	0.5802935526	1.332569132	-0.06102842625	-0.741244571	0.03860042595	-0.06102842625	0.3342900398	1.084080554	-0.06102842625	1.630705838	1.678865982
-0.05602166036	0.1829059996	1.077337355	-0.05602166036	-0.742177402	0.03064603378	-0.05602166036	3.203493733	2.290273319	-0.05602166036	0.4694638931	1.369020185	-0.05602166036	-0.8737325243	0.04639186262	-0.05602166036	0.4593784871	1.335324858	-0.05602166036	1.870268433	1.858127863	-0.05602166036	0.515017449	1.260587777	-0.05602166036	0.4239923984	1.128187794	-0.05602166036	-0.6836847781	0.0326141099
-0.05101489448	-0.5663838376	0.7156862046	-0.05101489448	0.6412465693	1.062821067	-0.05101489448	-0.6735988142	0.03627614927	-0.05101489448	-0.8069661701	0.04664653229	-0.05101489448	0.4964219201	1.410236729	-0.05101489448	1.803053333	1.900509246	-0.05101489448	-0.7617623463	0.04272803561	-0.05101489448	-0.747912666	0.03907521831	-0.05101489448	1.285663144	1.484023956	-0.05101489448	-0.6947056573	0.03347163705
-0.0460081286	2.88454139	2.285775161	-0.0460081286	2.000899162	1.489770042	-0.0460081286	0.2489843046	0.9980576722	-0.0460081286	0.8304890583	1.648517457	-0.0460081286	1.680556074	1.932570153	-0.0460081286	-0.2493279602	0.9128706143	-0.0460081286	1.234565755	1.633948311	-0.0460081286	0.4755079482	1.229249213	-0.0460081286	2.290069717	1.808774801	-0.0460081286	0.301385191	1.008329953
-0.04100136271	4.253307018	2.637664479	-0.04100136271	5.670970069	2.291225634	-0.04100136271	4.118547721	2.495169565	-0.04100136271	4.639606696	3.111015654	-0.04100136271	4.50892133	2.80345933	-0.04100136271	8.074062019	3.564622272	-0.04100136271	1.959333132	1.893761873	-0.04100136271	5.717757464	3.033968925	-0.04100136271	0.8077119697	1.294598678	-0.04100136271	4.820738997	2.277354765
-0.03599459683	15.15336356	4.594068787	-0.03599459683	21.78911479	4.273953242	-0.03599459683	22.1669768	5.334425129	-0.03599459683	20.1145572	5.890219539	-0.03599459683	13.99276914	4.76235543	-0.03599459683	21.93582747	5.663118211	-0.03599459683	20.81331517	5.526068128	-0.03599459683	15.99904536	4.905871739	-0.03599459683	20.34876073	4.837692664	-0.03599459683	19.70979319	4.977329413
-0.03098783095	74.22303611	9.992017867	-0.03098783095	68.49200941	7.463150506	-0.03098783095	54.20549506	8.261394571	-0.03098783095	72.81189511	11.16812036	-0.03098783095	64.47073473	10.0014119	-0.03098783095	58.1183344	9.110440946	-0.03098783095	64.96853666	9.544090781	-0.03098783095	63.29791336	9.140185225	-0.03098783095	52.62445328	7.890509294	-0.03098783095	52.13700765	7.342330858
-0.02598106506	195.1330534	16.07871113	-0.02598106506	199.357367	12.65296471	-0.02598106506	192.8108849	15.57147925	-0.02598106506	181.0595407	17.59553534	-0.02598106506	180.1173771	17.09903207	-0.02598106506	170.8013453	15.54939968	-0.02598106506	160.8715015	14.95697123	-0.02598106506	173.7591137	14.99448413	-0.02598106506	152.6782572	13.05454185	-0.02598106506	159.9979398	13.22190378
-0.02097429918	486.8947269	25.38423341	-0.02097429918	485.384474	19.74349321	-0.02097429918	502.7660404	25.18964106	-0.02097429918	458.5714292	27.85946222	-0.02097429918	456.8642356	26.89129183	-0.02097429918	420.7821153	24.36593931	-0.02097429918	419.1681896	24.66100869	-0.02097429918	458.9035933	25.16908149	-0.02097429918	369.0306373	20.53467391	-0.02097429918	409.7946233	22.05838203
-0.01596753329	1100.682875	38.23722846	-0.01596753329	1060.326562	29.25536252	-0.01596753329	1103.379319	37.48015877	-0.01596753329	1121.618344	43.66826733	-0.01596753329	986.9220107	39.41991631	-0.01596753329	959.3260406	36.77961736	-0.01596753329	929.9262935	36.81064829	-0.01596753329	965.8985549	35.78375404	-0.01596753329	876.9203909	31.60216487	-0.01596753329	919.8634382	33.21512849
-0.01096076741	2183.216016	53.68963241	-0.01096076741	2013.634713	40.35228372	-0.01096076741	2010.290353	50.89136966	-0.01096076741	1938.359894	57.24107997	-0.01096076741	1900.941623	54.84819701	-0.01096076741	1846.342875	51.07999311	-0.01096076741	1788.044699	51.39169791	-0.01096076741	1695.120472	47.30738079	-0.01096076741	1645.665929	43.44378179	-0.01096076741	1543.692773	43.14450765
-0.005954001527	3138.117938	64.0796018	-0.005954001527	3020.712592	49.47209919	-0.005954001527	2989.018396	62.62411181	-0.005954001527	2784.8189	68.63026812	-0.005954001527	2865.071463	67.24198077	-0.005954001527	2695.743924	61.73802071	-0.005954001527	2626.656184	61.93723867	-0.005954001527	2426.835507	56.77827585	-0.005954001527	2410.005095	52.27874655	-0.005954001527	2214.756779	52.30778182
-0.0009472356436	3388.416197	66.39036302	-0.0009472356436	3237.234306	51.2882388	-0.0009472356436	3193.510864	64.46942954	-0.0009472356436	3207.447386	73.59851781	-0.0009472356436	3169.466033	70.63831874	-0.0009472356436	3135.468011	66.536608	-0.0009472356436	3030.382989	66.83862279	-0.0009472356436	2852.057743	61.92560482	-0.0009472356436	2721.257965	55.58083351	-0.0009472356436	2693.886271	58.12223465
0.00405953024	2595.414435	57.82357986	0.00405953024	2511.431947	45.24857233	0.00405953024	2581.473265	58.37164551	0.00405953024	2421.072671	63.75474148	0.00405953024	2560.61575	63.72779868	0.00405953024	2655.461586	61.16786128	0.00405953024	2703.108972	62.56496615	0.00405953024	2672.480624	59.52655528	0.00405953024	2614.890539	54.32957933	0.00405953024	2626.965526	57.53720588
0.009066296124	1214.177315	39.61242105	0.009066296124	1331.623876	32.93494473	0.009066296124	1421.564674	43.3706726	0.009066296124	1462.674586	49.41345776	0.009066296124	1444.403176	47.78231734	0.009066296124	1553.675584	46.8735706	0.009066296124	1801.639643	51.99082176	0.009066296124	1853.164051	50.01715312	0.009066296124	1975.362844	47.53945057	0.009066296124	1884.438427	49.60478426
0.01407306201	343.8035775	21.01160452	0.01407306201	431.7330329	18.75983024	0.01407306201	487.3018999	25.58892563	0.01407306201	487.1642973	28.70894347	0.01407306201	540.1562875	29.25147384	0.01407306201	621.6549145	29.6971132	0.01407306201	841.1994954	35.12095702	0.01407306201	1016.3004	36.8288746	0.01407306201	1208.355805	37.17484399	0.01407306201	1245.185679	40.91028747
0.01907982789	56.62872318	8.531082801	0.01907982789	104.7053017	9.317230014	0.01907982789	104.2907432	11.68709005	0.01907982789	94.25013089	12.67672954	0.01907982789	115.4264613	13.56823302	0.01907982789	180.9472288	16.05744062	0.01907982789	249.4734876	19.59700609	0.01907982789	365.768927	22.26597148	0.01907982789	471.8325206	23.18884905	0.01907982789	571.8939437	27.90981604
0.02408659378	7.900368932	3.13993721	0.02408659378	26.36524439	4.752429628	0.02408659378	23.66469713	5.568442665	0.02408659378	17.87272002	5.646022452	0.02408659378	18.90135069	5.58571707	0.02408659378	21.59839158	5.63846606	0.02408659378	47.32795068	8.043979725	0.02408659378	80.101184	10.38547278	0.02408659378	135.9945162	12.4242109	0.02408659378	170.9176054	15.74994639
0.02909335966	5.010347575	2.915297189	0.02909335966	6.629814584	2.470339849	0.02909335966	4.563812403	2.497327058	0.02909335966	10.61671658	4.465013015	0.02909335966	2.030774706	2.141570668	0.02909335966	5.521721395	3.01906925	0.02909335966	7.597926535	3.335885505	0.02909335966	14.08527741	4.28857528	0.02909335966	17.60938198	4.469182787	0.02909335966	29.15103855	6.327343621
0.03410012554	-1.011621961	0.04836407082	0.03410012554	1.727019422	1.47087118	0.03410012554	2.902064336	2.159050616	0.03410012554	1.707220111	2.122051967	0.03410012554	0.6859336682	1.695067236	0.03410012554	0.978188296	1.666725642	0.03410012554	1.941845112	1.895259293	0.03410012554	3.868636833	2.426746958	0.03410012554	7.767145338	3.26080941	0.03410012554	11.76172452	3.950426502
0.03910689143	-0.728915512	0.596736917	0.03910689143	1.187714398	1.320045749	0.03910689143	0.3307792303	1.257053309	0.03910689143	-0.5585645712	0.8133541793	0.03910689143	1.17769977	1.809566694	0.03910689143	2.200603681	2.138573852	0.03910689143	4.936228769	2.791907309	0.03910689143	7.002153544	3.115415905	0.03910689143	5.895432505	2.906864232	0.03910689143	2.931330559	2.109428431
0.04411365731	3.84520785	2.531657585	0.04411365731	1.506059262	1.431617441	0.04411365731	2.102500297	2.124313527	0.04411365731	2.183925489	2.435835728	0.04411365731	1.767483694	2.024447807	0.04411365731	3.082960994	2.397108597	0.04411365731	1.566523099	1.745272123	0.04411365731	1.097463513	1.541937485	0.04411365731	5.314724737	2.534133743	0.04411365731	4.413680888	2.478611518
0.04912042319	0.9678531243	1.45972233	0.04912042319	1.404993238	1.406186106	0.04912042319	0.2118551144	1.098233419	0.04912042319	1.8971638	2.161313532	0.04912042319	2.448966427	2.273493341	0.04912042319	3.233269945	2.438122861	0.04912042319	1.879260097	1.932656424	0.04912042319	2.457369566	2.035910977	0.04912042319	3.6086807	2.16627216	0.04912042319	3.907965875	2.350109627
0.05412718908	0.8750512982	1.399372304	0.05412718908	-0.1783734432	0.7489632708	0.05412718908	-0.8956618951	0.04919097911	0.05412718908	2.055897576	2.202281775	0.05412718908	2.471707116	2.557060993	0.05412718908	1.755415695	1.976677351	0.05412718908	1.727373036	1.877420469	0.05412718908	3.51602644	2.355515506	0.05412718908	-0.7407445173	0.4687713449	0.05412718908	-0.810818766	0.04947364501
0.05913395496	0.648615454	1.669924563	0.05913395496	0.09530397065	0.9914675026	0.05913395496	-0.9053423486	0.04979479688	0.05913395496	0.6314794301	1.586865931	0.05913395496	0.5461417859	1.656080165	0.05913395496	1.712761485	1.949970944	0.05913395496	5.837026707	2.984839159	0.05913395496	2.252429342	1.96703129	0.05913395496	2.935947025	2.016003479	0.05913395496	1.872484967	1.903706139
0.06414072084	2.084508561	1.789604355	0.06414072084	0.398470919	1.031786867	0.06414072084	-0.9133654047	0.05035278796	0.06414072084	-1.004198826	0.05551636622	0.06414072084	1.36841111	1.912020119	0.06414072084	2.501424018	2.250039782	0.06414072084	0.5748211815	1.424834099	0.06414072084	2.288606323	2.289771411	0.06414072084	4.644848706	2.678236448	0.06414072084	1.16976344	1.620569902
0.06914748673	2.040865143	2.007613008	0.06914748673	-0.5265106025	0.5737927687	0.06914748673	-0.5140596461	0.900510151	0.06914748673	4.224807604	2.976221234	0.06914748673	1.937493301	2.181141332	0.06914748673	0.3629129287	1.382175374	0.06914748673	3.087476385	2.334222435	0.06914748673	-0.1796399324	1.001808327	0.06914748673	2.771262368	2.059140627	0.06914748673	1.204702095	1.682082707
0.07415425261	-0.5542325839	0.8519912965	0.07415425261	1.581827943	1.426413488	0.07415425261	0.4823910975	1.321989942	0.07415425261	3.436173922	2.667423902	0.07415425261	1.143602765	1.857227666	0.07415425261	-0.4029827059	0.9191118305	0.07415425261	1.100395608	1.667674194	0.07415425261	3.219643563	2.268523114	0.07415425261	-0.4813074017	0.695930997	0.07415425261	1.145487174	1.676323035
0.0791610185	0.05251847193	1.150213284	0.0791610185	0.5270319637	1.088658629	0.0791610185	0.1204704096	1.144166199	0.0791610185	0.3248234699	1.479842962	0.0791610185	0.9753019345	1.757897066	0.0791610185	0.2845739827	1.362736003	0.0791610185	0.9217059693	1.599081539	0.0791610185	1.241280644	1.661711013	0.0791610185	0.1105787493	1.055847022	0.0791610185	0.2415103149	1.226447783
0.08416778438	-1.107227111	0.05194303662	0.08416778438	0.4790074893	1.089357067	0.08416778438	0.61409196	1.560047897	0.08416778438	0.6051687868	1.66005776	0.08416778438	1.050400317	1.795976592	0.08416778438	0.3896125946	1.419192882	0.08416778438	3.267129612	2.46225157	0.08416778438	-0.5716046831	0.7542272412	0.08416778438	0.470980995	1.219994675	0.08416778438	0.4813118701	1.40640103
0.08917455026	0.420156442	1.539143517	0.08917455026	0.04862952346	0.9223516368	0.08917455026	0.1677101919	1.12228034	0.08917455026	-0.8990522293	0.5104784583	0.08917455026	3.392178922	2.727766787	0.08917455026	0.4331821854	1.458727446	0.08917455026	1.232865472	1.690105	0.08917455026	3.744190903	2.425580268	0.08917455026	0.6300151864	1.273553865	0.08917455026	0.1029525503	1.2390676
0.09418131615	-0.9574629973	0.3968393404	0.09418131615	-0.8659407494	0.357413235	0.09418131615	0.9249108447	1.683897197	0.09418131615	1.197081956	1.87591122	0.09418131615	0.719404773	1.679480326	0.09418131615	1.541310935	1.958592133	0.09418131615	-0.7987991587	0.4151596905	0.09418131615	0.1497597935	1.206721205	0.09418131615	1.127816515	1.452260043	0.09418131615	-0.817936494	0.3046183778
